Sample	total_reads	Human counts	Human percentage	Ecoli counts	Ecoli percentage	PhiX counts	PhiX percentage	Contamnts_Adaptrs counts	Contamnts_Adaptrs percentage	Vectors counts	Vectors percentage	Bacteria_24k counts	Bacteria_24k percentage	Protists_1k counts	Protists_1k percentage	Viruses counts	Viruses percentage	Fungi_RefSeq_release counts	Fungi_RefSeq_release percentage	Coral counts	Coral percentage	Bird counts	Bird percentage	Plant counts	Plant percentage	No hits counts	No hits percentage	nt counts	nt percentage
Sgr-CMvi_009-Ex1-cssl.clmp.fp2_r1_screen	1157391	399518.0	34.52	2.0	0.0	0.0	0.0	6.0	0.0	262013.0	22.64	348865.0	30.14	427308.0	36.92	354172.0	30.599999999999998	395969.0	34.199999999999996	359069.0	31.03	372312.0	32.17	374030.0	32.32	723253	62.49		
Sgr-CMvi_009-Ex1-cssl.clmp.fp2_r2_screen	1157391	404095.0	34.91	2.0	0.0	0.0	0.0	0.0	0.0	260913.0	22.549999999999997	350310.0	30.270000000000003	431528.0	37.279999999999994	357631.0	30.89	400065.0	34.56	359729.0	31.09	374717.0	32.38	376682.0	32.550000000000004	718508	62.08		
Sgr-CMvi_010-Ex1-cssl.clmp.fp2_r1_screen	2023695	759645.0	37.54	9.0	0.0	0.0	0.0	6.0	0.0	494221.0	24.41	664821.0	32.84	807355.0	39.9	677429.0	33.47	752051.0	37.16	680680.0	33.64	708291.0	35.0	710229.0	35.089999999999996	1203086	59.45		
Sgr-CMvi_010-Ex1-cssl.clmp.fp2_r2_screen	2023695	759977.0	37.55	42.0	0.0	0.0	0.0	0.0	0.0	489930.0	24.21	662105.0	32.72	808369.0	39.949999999999996	675168.0	33.36	752329.0	37.18	679228.0	33.57	705724.0	34.870000000000005	710504.0	35.1	1202884	59.44		
Sgr-CMvi_012-Ex1-cssl.clmp.fp2_r1_screen	2149311	745840.0	34.7	7.0	0.0	0.0	0.0	18.0	0.0	453371.0	21.09	643810.0	29.96	798503.0	37.15	656359.0	30.529999999999998	738670.0	34.36000000000001	663001.0	30.849999999999998	690845.0	32.14	694342.0	32.31	1337086	62.21		
Sgr-CMvi_012-Ex1-cssl.clmp.fp2_r2_screen	2149311	749815.0	34.88	10.0	0.0	0.0	0.0	1.0	0.0	451560.0	21.0	644765.0	30.009999999999998	802272.0	37.32	657139.0	30.57	742056.0	34.53	663654.0	30.88	691794.0	32.18	696152.0	32.38	1333862	62.06		
Sgr-CMvi_013-Ex1-cssl.clmp.fp2_r1_screen	175737	66352.0	37.760000000000005	11.0	0.01	0.0	0.0	0.0	0.0	44205.0	25.15	58908.0	33.519999999999996	70018.0	39.84	59220.0	33.7	65872.0	37.49	59599.0	33.91	61913.0	35.22	62696.0	35.669999999999995	104704	59.58		
Sgr-CMvi_013-Ex1-cssl.clmp.fp2_r2_screen	175737	66177.0	37.66	11.0	0.01	0.0	0.0	0.0	0.0	44560.0	25.36	58362.0	33.21	70212.0	39.95	59433.0	33.809999999999995	66035.0	37.58	59499.0	33.86	62207.0	35.400000000000006	62865.0	35.78	104458	59.44		
Sgr-CMvi_015-Ex1-cssl.clmp.fp2_r1_screen	727729	262692.0	36.1	4.0	0.0	0.0	0.0	5.0	0.0	173083.0	23.79	231389.0	31.790000000000003	280047.0	38.480000000000004	235075.0	32.31	260992.0	35.86	237892.0	32.69	246216.0	33.830000000000005	247069.0	33.949999999999996	443114	60.89		
Sgr-CMvi_015-Ex1-cssl.clmp.fp2_r2_screen	727729	266444.0	36.61	3.0	0.0	0.0	0.0	0.0	0.0	175006.0	24.049999999999997	232655.0	31.97	282503.0	38.82	237877.0	32.68	263717.0	36.25	239893.0	32.96	249575.0	34.29	249780.0	34.33	441076	60.61		
Sgr-CMvi_016-Ex1-cssl.clmp.fp2_r1_screen	382148	145125.0	37.97	0.0	0.0	0.0	0.0	0.0	0.0	98838.0	25.87	134891.0	35.290000000000006	155661.0	40.74	132323.0	34.62	144030.0	37.7	133023.0	34.81	137555.0	35.99	138332.0	36.190000000000005	221607	57.99		
Sgr-CMvi_016-Ex1-cssl.clmp.fp2_r2_screen	382148	145751.0	38.14	2.0	0.0	0.0	0.0	0.0	0.0	98634.0	25.81	134474.0	35.19	156477.0	40.949999999999996	131732.0	34.470000000000006	145243.0	38.01	132787.0	34.739999999999995	137388.0	35.95	138597.0	36.269999999999996	220805	57.78		
Sgr-CMvi_017-Ex1-cssl.clmp.fp2_r1_screen	3004210	1003693.0	33.41	8.0	0.0	0.0	0.0	33.0	0.0	634257.0	21.11	873797.0	29.09	1073125.0	35.72	886999.0	29.52	996523.0	33.17	895803.0	29.81	930730.0	30.99	936241.0	31.15	1912179	63.65		
Sgr-CMvi_017-Ex1-cssl.clmp.fp2_r2_screen	3004210	1001226.0	33.32	8.0	0.0	0.0	0.0	1.0	0.0	631004.0	21.0	868412.0	28.91	1072561.0	35.699999999999996	884364.0	29.43	992396.0	33.019999999999996	892509.0	29.72	929844.0	30.950000000000003	933822.0	31.080000000000002	1913381	63.69		
Sgr-CMvi_018-Ex1-cssl.clmp.fp2_r1_screen	1559308	505187.0	32.4	26.0	0.0	0.0	0.0	4.0	0.0	310933.0	19.94	440160.0	28.22	541481.0	34.74	447079.0	28.669999999999998	503611.0	32.29	451587.0	28.959999999999997	470046.0	30.14	471515.0	30.25	1008872	64.7		
Sgr-CMvi_018-Ex1-cssl.clmp.fp2_r2_screen	1559308	509435.0	32.67	28.0	0.0	0.0	0.0	0.0	0.0	307720.0	19.73	438272.0	28.1	548118.0	35.150000000000006	446540.0	28.630000000000003	506157.0	32.46	450655.0	28.91	470660.0	30.19	473651.0	30.38	1001543	64.23		
Sgr-CMvi_019-Ex1-cssl.clmp.fp2_r1_screen	473594	186916.0	39.47	4.0	0.0	0.0	0.0	3.0	0.0	132416.0	27.959999999999997	173747.0	36.690000000000005	198650.0	41.94	170314.0	35.96	185513.0	39.17	171352.0	36.18	176271.0	37.21	177856.0	37.56	268764	56.75		
Sgr-CMvi_019-Ex1-cssl.clmp.fp2_r2_screen	473594	186697.0	39.43	14.0	0.0	0.0	0.0	0.0	0.0	132443.0	27.970000000000002	173260.0	36.57	199054.0	42.04	170719.0	36.04	185874.0	39.25	171737.0	36.27	176911.0	37.35	177763.0	37.53	268764	56.75		
Sgr-CMvi_020-Ex1-cssl.clmp.fp2_r1_screen	382831	150624.0	39.339999999999996	51.0	0.01	0.0	0.0	0.0	0.0	102627.0	26.81	139405.0	36.410000000000004	160830.0	42.01	135898.0	35.489999999999995	149164.0	38.97	136665.0	35.699999999999996	141261.0	36.900000000000006	142667.0	37.269999999999996	216299	56.5		
Sgr-CMvi_020-Ex1-cssl.clmp.fp2_r2_screen	382831	153077.0	39.98	61.0	0.01	0.0	0.0	0.0	0.0	104387.0	27.27	141499.0	36.97	163915.0	42.81	138571.0	36.190000000000005	151964.0	39.7	139394.0	36.410000000000004	143328.0	37.44	145032.0	37.88999999999999	213466	55.76		
Sgr-CMvi_023-Ex1-cssl.clmp.fp2_r1_screen	67655	22407.0	33.120000000000005	11.0	0.02	0.0	0.0	0.0	0.0	16011.0	23.66	20400.0	30.15	23619.0	34.92	20524.0	30.33	22302.0	32.97	20698.0	30.59	21092.0	31.17	21342.0	31.55	43454	64.23		
Sgr-CMvi_023-Ex1-cssl.clmp.fp2_r2_screen	67655	22530.0	33.300000000000004	6.0	0.01	0.0	0.0	0.0	0.0	15784.0	23.33	20139.0	29.77	23637.0	34.93	20328.0	30.040000000000003	22266.0	32.910000000000004	20411.0	30.17	21243.0	31.39	21342.0	31.54	43454	64.23		
Sgr-CMvi_024-Ex1-cssl.clmp.fp2_r1_screen	830452	297904.0	35.879999999999995	7.0	0.0	0.0	0.0	20.0	0.0	196237.0	23.63	268449.0	32.32	317154.0	38.190000000000005	267172.0	32.16	296007.0	35.64	269393.0	32.43	279163.0	33.61	279942.0	33.7	504665	60.77		
Sgr-CMvi_024-Ex1-cssl.clmp.fp2_r2_screen	830452	298190.0	35.91	10.0	0.0	0.0	0.0	1.0	0.0	193789.0	23.34	267165.0	32.16	317413.0	38.220000000000006	266093.0	32.04	296335.0	35.68	269089.0	32.4	278670.0	33.559999999999995	281319.0	33.87	504748	60.78		
Sgr-CMvi_025-Ex1-cssl.clmp.fp2_r1_screen	990928	332932.0	33.6	0.0	0.0	0.0	0.0	0.0	0.0	213836.0	21.58	293956.0	29.66	352974.0	35.62	297650.0	30.03	329777.0	33.28	299424.0	30.23	310555.0	31.34	311285.0	31.41	631617	63.74		
Sgr-CMvi_025-Ex1-cssl.clmp.fp2_r2_screen	990928	336572.0	33.96	2.0	0.0	0.0	0.0	0.0	0.0	216392.0	21.83	293994.0	29.67	358249.0	36.15	299402.0	30.21	333655.0	33.67	301194.0	30.39	313056.0	31.59	314635.0	31.740000000000002	626861	63.26		
Sgr-CMvi_027-Ex1-cssl.clmp.fp2_r1_screen	1010699	368167.0	36.43	35.0	0.0	0.0	0.0	11.0	0.0	252911.0	25.02	349447.0	34.58	398637.0	39.44	332718.0	32.91	365859.0	36.21	335752.0	33.230000000000004	345223.0	34.15	347563.0	34.379999999999995	593987	58.77		
Sgr-CMvi_027-Ex1-cssl.clmp.fp2_r2_screen	1010699	370135.0	36.63	46.0	0.0	0.0	0.0	0.0	0.0	255614.0	25.29	351282.0	34.760000000000005	401203.0	39.690000000000005	335579.0	33.2	368109.0	36.42	337875.0	33.43	348533.0	34.489999999999995	350460.0	34.68	591359	58.51		
Sgr-CMvi_028-Ex1-cssl.clmp.fp2_r1_screen	1950128	506628.0	25.97	50.0	0.0	0.0	0.0	14.0	0.0	255476.0	13.1	421589.0	21.63	554836.0	28.46	427915.0	21.94	499422.0	25.61	435109.0	22.31	459174.0	23.54	459905.0	23.580000000000002	1382445	70.89		
Sgr-CMvi_028-Ex1-cssl.clmp.fp2_r2_screen	1950128	509857.0	26.15	37.0	0.0	0.0	0.0	1.0	0.0	257728.0	13.22	425899.0	21.83	559392.0	28.68	431742.0	22.13	504748.0	25.88	439433.0	22.53	463116.0	23.75	461472.0	23.659999999999997	1377960	70.66		
Sgr-CMvi_030-Ex1-cssl.clmp.fp2_r1_screen	95688	31812.0	33.24	11.0	0.01	0.0	0.0	1.0	0.0	23020.0	24.05	28405.0	29.68	33572.0	35.089999999999996	29006.0	30.31	31489.0	32.910000000000004	29062.0	30.369999999999997	29954.0	31.299999999999997	30256.0	31.62	61546	64.32		
Sgr-CMvi_030-Ex1-cssl.clmp.fp2_r2_screen	95688	32373.0	33.830000000000005	8.0	0.01	0.0	0.0	0.0	0.0	23381.0	24.43	29185.0	30.5	34119.0	35.660000000000004	29737.0	31.07	32154.0	33.61000000000001	29853.0	31.2	30647.0	32.019999999999996	30810.0	32.2	61058	63.81		
Sgr-CMvi_032-Ex1-cssl.clmp.fp2_r1_screen	371223	124989.0	33.660000000000004	13.0	0.0	0.0	0.0	3.0	0.0	80993.0	21.810000000000002	109079.0	29.38	131649.0	35.46	111054.0	29.91	123515.0	33.27	112215.0	30.23	116840.0	31.47	117590.0	31.68	236840	63.8		
Sgr-CMvi_032-Ex1-cssl.clmp.fp2_r2_screen	371223	125709.0	33.87	15.0	0.0	0.0	0.0	0.0	0.0	81942.0	22.07	110059.0	29.65	133575.0	35.980000000000004	112373.0	30.26	124709.0	33.589999999999996	113258.0	30.51	118142.0	31.83	118323.0	31.88	235355	63.4		
Sgr-CMvi_033-Ex1-cssl.clmp.fp2_r1_screen	2251264	702295.0	31.200000000000003	15.0	0.0	0.0	0.0	17.0	0.0	439880.0	19.54	612016.0	27.18	750184.0	33.32	621605.0	27.6	695939.0	30.91	627078.0	27.85	651627.0	28.95	652928.0	29.0	1488310	66.11		
Sgr-CMvi_033-Ex1-cssl.clmp.fp2_r2_screen	2251264	710061.0	31.54	12.0	0.0	0.0	0.0	0.0	0.0	439612.0	19.529999999999998	614740.0	27.3	758813.0	33.7	627414.0	27.87	703861.0	31.259999999999998	631730.0	28.06	658390.0	29.240000000000002	659462.0	29.29	1479980	65.74		
Sgr-CMvi_034-Ex1-cssl.clmp.fp2_r1_screen	202855	68065.0	33.56	15.0	0.01	0.0	0.0	1.0	0.0	43058.0	21.229999999999997	59052.0	29.12	71755.0	35.37	60215.0	29.68	67334.0	33.19	60834.0	29.99	63632.0	31.36	63367.0	31.25	129806	63.99		
Sgr-CMvi_034-Ex1-cssl.clmp.fp2_r2_screen	202855	69100.0	34.06	21.0	0.01	0.0	0.0	0.0	0.0	43208.0	21.3	60248.0	29.71	73210.0	36.1	61227.0	30.169999999999998	68300.0	33.68	61846.0	30.49	63905.0	31.5	64412.0	31.75	128326	63.26		
Sgr-CMvi_036-Ex1-cssl.clmp.fp2_r1_screen	2039928	712194.0	34.919999999999995	7.0	0.0	0.0	0.0	13.0	0.0	442425.0	21.689999999999998	617996.0	30.310000000000002	759178.0	37.22	627893.0	30.77	704834.0	34.559999999999995	633287.0	31.04	659899.0	32.35	663147.0	32.5	1266183	62.07		
Sgr-CMvi_036-Ex1-cssl.clmp.fp2_r2_screen	2039928	713504.0	34.97	9.0	0.0	0.0	0.0	0.0	0.0	437183.0	21.43	613208.0	30.05	763967.0	37.45	624745.0	30.630000000000003	706722.0	34.65	630292.0	30.900000000000002	660043.0	32.36	660988.0	32.41	1262103	61.87		
Sgr-CMvi_038-Ex1-cssl.clmp.fp2_r1_screen	378242	144631.0	38.25	3.0	0.0	0.0	0.0	2.0	0.0	97625.0	25.81	127485.0	33.7	152660.0	40.36	130173.0	34.419999999999995	143255.0	37.88	130812.0	34.59	135420.0	35.800000000000004	136259.0	36.01	223162	59.0		
Sgr-CMvi_038-Ex1-cssl.clmp.fp2_r2_screen	378242	145046.0	38.339999999999996	1.0	0.0	0.0	0.0	1.0	0.0	98050.0	25.92	128046.0	33.85	152924.0	40.44	130992.0	34.629999999999995	143673.0	37.99	130927.0	34.62	135748.0	35.89	136743.0	36.150000000000006	223238	59.02		
Sgr-CMvi_042-Ex1-cssl.clmp.fp2_r1_screen	201984	79564.0	39.4	22.0	0.01	0.0	0.0	4.0	0.0	52558.0	26.02	71211.0	35.26	83712.0	41.45	71344.0	35.32	79074.0	39.150000000000006	72425.0	35.86	74589.0	36.92	74869.0	37.07	116342	57.6		
Sgr-CMvi_042-Ex1-cssl.clmp.fp2_r2_screen	201984	80526.0	39.87	14.0	0.01	0.0	0.0	0.0	0.0	53288.0	26.38	71569.0	35.44	84761.0	41.97	72174.0	35.730000000000004	79660.0	39.44	72909.0	36.09	75267.0	37.26	75888.0	37.57	115454	57.16		
Sgr-CMvi_043-Ex1-cssl.clmp.fp2_r1_screen	855971	288491.0	33.690000000000005	12.0	0.0	0.0	0.0	2.0	0.0	190476.0	22.25	253502.0	29.62	307045.0	35.87	258075.0	30.15	285631.0	33.370000000000005	259816.0	30.35	269186.0	31.450000000000003	270872.0	31.65	543541	63.5		
Sgr-CMvi_043-Ex1-cssl.clmp.fp2_r2_screen	855971	289931.0	33.87	13.0	0.0	0.0	0.0	0.0	0.0	189371.0	22.12	252882.0	29.54	309083.0	36.1	258174.0	30.16	287614.0	33.6	259133.0	30.27	270020.0	31.540000000000003	271179.0	31.69	541829	63.3		
Sgr-CMvi_044-Ex1-cssl.clmp.fp2_r1_screen	1133268	379874.0	33.52	2.0	0.0	0.0	0.0	6.0	0.0	238356.0	21.029999999999998	326582.0	28.810000000000002	405798.0	35.81	331649.0	29.27	374471.0	33.050000000000004	334421.0	29.51	350655.0	30.95	353321.0	31.17	720191	63.55		
Sgr-CMvi_044-Ex1-cssl.clmp.fp2_r2_screen	1133268	379033.0	33.449999999999996	2.0	0.0	0.0	0.0	3.0	0.0	236963.0	20.909999999999997	325264.0	28.7	406189.0	35.85	332572.0	29.34	375331.0	33.129999999999995	335621.0	29.61	349632.0	30.86	351825.0	31.04	720078	63.54		
Sgr-CMvi_046-Ex1-cssl.clmp.fp2_r1_screen	1033172	391256.0	37.87	15.0	0.0	0.0	0.0	21.0	0.0	275708.0	26.68	369277.0	35.74	419577.0	40.620000000000005	356547.0	34.510000000000005	389184.0	37.68	359726.0	34.809999999999995	369808.0	35.809999999999995	372253.0	36.03	596760	57.76		
Sgr-CMvi_046-Ex1-cssl.clmp.fp2_r2_screen	1033172	390250.0	37.78	37.0	0.0	0.0	0.0	0.0	0.0	273132.0	26.43	366370.0	35.45	418739.0	40.53	354001.0	34.25	386775.0	37.44	356201.0	34.47	368006.0	35.620000000000005	369596.0	35.769999999999996	598309	57.91		
Sgr-CMvi_047-Ex1-cssl.clmp.fp2_r1_screen	1517831	503391.0	33.169999999999995	16.0	0.0	0.0	0.0	16.0	0.0	318700.0	21.0	437077.0	28.790000000000003	537936.0	35.44	445257.0	29.33	499207.0	32.89	449805.0	29.63	467131.0	30.779999999999998	470895.0	31.03	969742	63.89		
Sgr-CMvi_047-Ex1-cssl.clmp.fp2_r2_screen	1517831	508469.0	33.5	5.0	0.0	0.0	0.0	0.0	0.0	322781.0	21.26	441416.0	29.07	543115.0	35.78	450740.0	29.7	504635.0	33.25	454770.0	29.96	473585.0	31.2	476559.0	31.4	965795	63.63		
Sgr-CMvi_049-Ex1-cssl.clmp.fp2_r1_screen	1002887	303978.0	30.3	41.0	0.0	0.0	0.0	5.0	0.0	180810.0	18.03	260414.0	25.96	328796.0	32.79	263410.0	26.26	301557.0	30.07	267290.0	26.64	277595.0	27.669999999999998	281576.0	28.08	667421	66.55		
Sgr-CMvi_049-Ex1-cssl.clmp.fp2_r2_screen	1002887	305783.0	30.48	23.0	0.0	0.0	0.0	0.0	0.0	182825.0	18.23	260397.0	25.97	332041.0	33.1	264858.0	26.41	303579.0	30.270000000000003	267852.0	26.71	280240.0	27.94	283234.0	28.25	665014	66.31		
Sgr-CMvi_051-Ex1-cssl.clmp.fp2_r1_screen	536804	171489.0	31.939999999999998	8.0	0.0	0.0	0.0	7.0	0.0	106491.0	19.84	149939.0	27.93	181935.0	33.88999999999999	152530.0	28.41	170001.0	31.669999999999998	153895.0	28.67	161240.0	30.04	160400.0	29.89	351338	65.45		
Sgr-CMvi_051-Ex1-cssl.clmp.fp2_r2_screen	536804	169598.0	31.6	23.0	0.0	0.0	0.0	0.0	0.0	106552.0	19.849999999999998	148208.0	27.62	180424.0	33.62	151110.0	28.15	168191.0	31.330000000000002	152174.0	28.349999999999998	158513.0	29.53	158590.0	29.54	353217	65.8		
Sgr-CMvi_052-Ex1-cssl.clmp.fp2_r1_screen	245472	86338.0	35.18	4.0	0.0	0.0	0.0	1.0	0.0	56773.0	23.13	75624.0	30.81	92184.0	37.55	77419.0	31.54	85802.0	34.96	77696.0	31.66	80851.0	32.93	81419.0	33.17	151677	61.79		
Sgr-CMvi_052-Ex1-cssl.clmp.fp2_r2_screen	245472	87083.0	35.47	4.0	0.0	0.0	0.0	0.0	0.0	56768.0	23.13	76183.0	31.05	92339.0	37.62	77691.0	31.64	86242.0	35.14	78564.0	32.0	81829.0	33.34	81832.0	33.330000000000005	151922	61.89		
Sgr-CMvi_053-Ex1-cssl.clmp.fp2_r1_screen	1795584	589822.0	32.86000000000001	10.0	0.0	0.0	0.0	10.0	0.0	386612.0	21.53	517278.0	28.8	628138.0	34.99	525191.0	29.25	584114.0	32.53	529759.0	29.5	548772.0	30.57	552504.0	30.78	1156535	64.41		
Sgr-CMvi_053-Ex1-cssl.clmp.fp2_r2_screen	1795584	592707.0	33.0	9.0	0.0	0.0	0.0	1.0	0.0	386704.0	21.53	519872.0	28.95	632960.0	35.25	529365.0	29.48	588436.0	32.77	533658.0	29.720000000000002	553765.0	30.85	555836.0	30.95	1153124	64.22		
Sgr-CMvi_054-Ex1-cssl.clmp.fp2_r1_screen	1410446	434427.0	30.79	12.0	0.0	0.0	0.0	38.0	0.0	261607.0	18.549999999999997	375385.0	26.61	467783.0	33.160000000000004	380870.0	27.0	430621.0	30.529999999999998	383186.0	27.169999999999998	400312.0	28.39	401394.0	28.470000000000002	933433	66.18		
Sgr-CMvi_054-Ex1-cssl.clmp.fp2_r2_screen	1410446	435136.0	30.86	10.0	0.0	0.0	0.0	0.0	0.0	261497.0	18.53	372044.0	26.39	470129.0	33.34	380592.0	26.970000000000002	430828.0	30.549999999999997	383441.0	27.18	400412.0	28.39	401611.0	28.48	931599	66.05		
Sgr-CMvi_055-Ex1-cssl.clmp.fp2_r1_screen	700755	250904.0	35.81	10.0	0.0	0.0	0.0	8.0	0.0	169278.0	24.15	236848.0	33.8	272627.0	38.910000000000004	225499.0	32.18	247733.0	35.35	226799.0	32.37	235131.0	33.57	235948.0	33.67	414146	59.1		
Sgr-CMvi_055-Ex1-cssl.clmp.fp2_r2_screen	700755	254439.0	36.3	29.0	0.0	0.0	0.0	1.0	0.0	169733.0	24.220000000000002	237655.0	33.92	276440.0	39.45	227908.0	32.519999999999996	251539.0	35.9	228890.0	32.660000000000004	237859.0	33.94	239321.0	34.150000000000006	410922	58.64		
Sgr-CMvi_057-Ex1-cssl.clmp.fp2_r1_screen	715056	265763.0	37.17	6.0	0.0	0.0	0.0	3.0	0.0	182572.0	25.529999999999998	244916.0	34.25	283378.0	39.63	241672.0	33.800000000000004	264967.0	37.05	243829.0	34.1	251001.0	35.09	252045.0	35.24	423527	59.23		
Sgr-CMvi_057-Ex1-cssl.clmp.fp2_r2_screen	715056	266874.0	37.32	7.0	0.0	0.0	0.0	0.0	0.0	182085.0	25.459999999999997	244407.0	34.18	283786.0	39.68	242533.0	33.910000000000004	265982.0	37.199999999999996	244360.0	34.17	252071.0	35.25	253494.0	35.449999999999996	423384	59.21		
Sgr-CMvi_058-Ex1-cssl.clmp.fp2_r1_screen	2613756	642761.0	24.59	7.0	0.0	0.0	0.0	6.0	0.0	332731.0	12.73	541850.0	20.73	705259.0	26.990000000000002	546345.0	20.9	633976.0	24.259999999999998	555877.0	21.27	584228.0	22.36	582531.0	22.28	1892359	72.4		
Sgr-CMvi_058-Ex1-cssl.clmp.fp2_r2_screen	2613756	646784.0	24.740000000000002	39.0	0.0	0.0	0.0	0.0	0.0	333475.0	12.76	541027.0	20.689999999999998	708457.0	27.099999999999998	548624.0	20.990000000000002	638382.0	24.430000000000003	557282.0	21.32	587227.0	22.47	585111.0	22.38	1890529	72.33		
Sgr-CMvi_060-Ex1-cssl.clmp.fp2_r1_screen	343377	122315.0	35.62	10.0	0.0	0.0	0.0	0.0	0.0	85679.0	24.95	113535.0	33.07	131621.0	38.32	110061.0	32.05	120589.0	35.12	110391.0	32.15	114684.0	33.4	115241.0	33.57	206266	60.07		
Sgr-CMvi_060-Ex1-cssl.clmp.fp2_r2_screen	343377	124378.0	36.22	10.0	0.0	0.0	0.0	0.0	0.0	85640.0	24.94	115124.0	33.53	133050.0	38.75	112589.0	32.79	123169.0	35.87	113356.0	33.01	117364.0	34.17	117708.0	34.269999999999996	205339	59.8		
Sgr-CMvi_061-Ex1-cssl.clmp.fp2_r1_screen	235825	89715.0	38.04	18.0	0.01	0.0	0.0	2.0	0.0	60960.0	25.849999999999998	83026.0	35.209999999999994	95349.0	40.44	81878.0	34.72	88941.0	37.720000000000006	81966.0	34.760000000000005	84149.0	35.69	85808.0	36.38	137438	58.28		
Sgr-CMvi_061-Ex1-cssl.clmp.fp2_r2_screen	235825	90382.0	38.32	16.0	0.01	0.0	0.0	0.0	0.0	60489.0	25.65	82617.0	35.04	96533.0	40.93	81338.0	34.49	89810.0	38.08	82204.0	34.87	84769.0	35.949999999999996	85590.0	36.290000000000006	136283	57.79		
Sgr-CMvi_063-Ex1-cssl.clmp.fp2_r1_screen	878355	303971.0	34.6	3.0	0.0	0.0	0.0	1.0	0.0	191860.0	21.84	263780.0	30.03	323884.0	36.870000000000005	267834.0	30.49	301009.0	34.269999999999996	270493.0	30.8	281834.0	32.08	282696.0	32.19	548444	62.44		
Sgr-CMvi_063-Ex1-cssl.clmp.fp2_r2_screen	878355	300926.0	34.260000000000005	4.0	0.0	0.0	0.0	0.0	0.0	188334.0	21.44	261280.0	29.75	323520.0	36.83	265740.0	30.24	298173.0	33.96	267735.0	30.48	278215.0	31.68	279922.0	31.86	548884	62.49		
Sgr-CMvi_064-Ex1-cssl.clmp.fp2_r1_screen	1566143	481567.0	30.75	5.0	0.0	0.0	0.0	33.0	0.0	314989.0	20.11	423087.0	27.02	511493.0	32.660000000000004	429278.0	27.41	476996.0	30.459999999999997	435332.0	27.79	450875.0	28.79	451838.0	28.84	1045870	66.78		
Sgr-CMvi_064-Ex1-cssl.clmp.fp2_r2_screen	1566143	481548.0	30.75	4.0	0.0	0.0	0.0	1.0	0.0	313418.0	20.009999999999998	422094.0	26.95	511699.0	32.67	430118.0	27.46	476838.0	30.459999999999997	434146.0	27.720000000000002	450209.0	28.75	451466.0	28.83	1046026	66.79		
Sgr-CMvi_065-Ex1-cssl.clmp.fp2_r1_screen	442538	160031.0	36.16	11.0	0.0	0.0	0.0	4.0	0.0	106242.0	24.01	140569.0	31.77	169610.0	38.33	143288.0	32.370000000000005	158105.0	35.720000000000006	144164.0	32.58	149065.0	33.690000000000005	149493.0	33.78	269903	60.99		
Sgr-CMvi_065-Ex1-cssl.clmp.fp2_r2_screen	442538	160081.0	36.17	11.0	0.0	0.0	0.0	1.0	0.0	106066.0	23.97	140137.0	31.67	169654.0	38.339999999999996	143464.0	32.41	158473.0	35.8	143617.0	32.449999999999996	149178.0	33.71	150638.0	34.04	269682	60.94		
Sgr-CMvi_066-Ex1-cssl.clmp.fp2_r1_screen	372727	156233.0	41.92	38.0	0.01	0.0	0.0	1.0	0.0	106345.0	28.53	142219.0	38.15	165963.0	44.52	141993.0	38.1	155198.0	41.64	142517.0	38.24	147572.0	39.58	147606.0	39.6	202390	54.3		
Sgr-CMvi_066-Ex1-cssl.clmp.fp2_r2_screen	372727	158486.0	42.529999999999994	3.0	0.0	0.0	0.0	0.0	0.0	106889.0	28.68	144050.0	38.65	168310.0	45.15	143039.0	38.370000000000005	157424.0	42.23	143495.0	38.51	149088.0	40.01	150172.0	40.29	200601	53.82		
Sgr-CMvi_067-Ex1-cssl.clmp.fp2_r1_screen	142033	50174.0	35.32	8.0	0.01	0.0	0.0	1.0	0.0	35022.0	24.650000000000002	48301.0	34.01	54681.0	38.49	45786.0	32.24	49904.0	35.14	45567.0	32.07	47456.0	33.41	47462.0	33.42	84509	59.5		
Sgr-CMvi_067-Ex1-cssl.clmp.fp2_r2_screen	142033	50670.0	35.68	7.0	0.0	0.0	0.0	0.0	0.0	35788.0	25.2	48811.0	34.36000000000001	54965.0	38.699999999999996	46320.0	32.61	50216.0	35.36	46437.0	32.690000000000005	47966.0	33.769999999999996	47893.0	33.72	84396	59.42		
Sgr-CMvi_070-Ex1-cssl.clmp.fp2_r1_screen	661666	246575.0	37.26	21.0	0.0	0.0	0.0	3.0	0.0	170764.0	25.81	229852.0	34.730000000000004	263745.0	39.87	224996.0	34.0	244312.0	36.93	226431.0	34.22	233525.0	35.290000000000006	233972.0	35.36	388530	58.72		
Sgr-CMvi_070-Ex1-cssl.clmp.fp2_r2_screen	661666	247994.0	37.480000000000004	11.0	0.0	0.0	0.0	0.0	0.0	170871.0	25.82	230391.0	34.82	264044.0	39.9	225633.0	34.099999999999994	246576.0	37.269999999999996	226382.0	34.21	234155.0	35.39	235355.0	35.57	389390	58.85		
Sgr-CMvi_071-Ex1-cssl.clmp.fp2_r1_screen	1510362	527002.0	34.89	30.0	0.0	0.0	0.0	3.0	0.0	350707.0	23.22	465890.0	30.86	556807.0	36.870000000000005	473950.0	31.39	522138.0	34.57	477448.0	31.619999999999997	494865.0	32.76	495738.0	32.82	943976	62.5		
